東風,ヒガシカゼ
勝ち名のり,カチナノリ
仰角,ギョウカク
出社,シュッシャ
見本刷り,ミホンズリ
生色,セイショク
環状,カンジョウ
核兵器,カクヘイキ
不導体,フドウタイ
言い伝え,イイツタエ
養殖,ヨウショク
幻術,ゲンジュツ
横にらみ,ヨコニラミ
進駐,シンチュウ
入会,ニュウカイ
新天地,シンテンチ
卵焼き,タマゴヤキ
略服,リャクフク
粉状,コナジョウ
チャンネル,チャンネル
政情,セイジョウ
草ぼうき,クサボウキ
広報部,コウホウブ
事故処理,ジコショリ
ワルシャワ,ワルシャワ
パッケージ,パッケージ
号泣,ゴウキュウ
雑貨店,ザッカテン
客観,キャッカン
執刀医,シットウイ
冶金学,ヤキンガク
エゴイズム,エゴイズム
制球,セイキュウ
花祭り,ハナマツリ
出発,シュッパツ
向こう側,ムコウガワ
土一揆,ツチイッキ
直接,チョクセツ
青魚,アオザカナ
無双窓,ムソウマド
政況,セイキョウ
仕切り板,シキリイタ
忠誠,チュウセイ
前述,ゼンジュツ
熟考,ジュッコウ
瞬く間,マタタクマ
生半可,ナマハンカ
からす口,カラスグチ
めっけ物,メッケモノ
ハイネック,ハイネック
病巣,ビョウソウ
商売,ショウバイ
リーゼント,リーゼント
不適任,フテキニン
旅愁,リョシュウ
時節柄,ジセツガラ
延焼,エンショウ
戦場,センジョウ
侠客,キョウカク
高評,コウヒョウ
朝曇り,アサグモリ
ドリン剤,ドリンザイ
具体案,グタイアン
金物屋,カナモノヤ
おぼろ雲,オボログモ
染め模様,ソメモヨウ
学術,ガクジュツ
弱体,ジャクタイ
上人,ショウニン
命脈,メイミャク
親不孝,オヤフコウ
航空路,コウクウロ
不合格,フゴウカク
週報,シュウホウ
醜貌,シュウボウ
顔見知り,カオミシリ
農業,ノウギョウ
中通り,ナカドオリ
将卒,ショウソツ
法力,ホウリョク
半弓,ハンキュウ
益鳥,エキチョウ
都鳥,ミヤコドリ
慈悲深さ,ジヒブカサ
定期券,テイキケン
定食,テイショク
霜柱,シモバシラ
浮き沈み,ウキシズミ
巡幸,ジュンコウ
引火点,インカテン
不満足,フマンゾク
同士討ち,ドウシウチ
民宿,ミンシュク
総すかん,ソウスカン
色調,シキチョウ
多血質,タケツシツ
病棟,ビョウトウ
熟眠,ジュクミン
所業,ショギョウ
薬漬け,クスリヅケ
盛況,セイキョウ
逆恨み,サカウラミ
二枚貝,ニマイガイ
水上,スイジョウ
楽匠,ガクショウ
性行為,セイコウイ
求道,キュウドウ
痛恨事,ツウコンジ
上申,ジョウシン
小暑,ショウショ
葬儀社,ソウギシャ
俗離れ,ゾクバナレ
ふたり組み,フタリグミ
力負け,チカラマケ
持ち合わせ,モチアワセ
重用,ジュウヨウ
付属品,フゾクヒン
授爵,ジュシャク
コラージュ,コラージュ
極板,キョクバン
もらい泣き,モライナキ
韓国語,カンコクゴ
組織網,ソシキモウ
恒常,コウジョウ
乳糖,ニュウトウ
土煙,ツチケムリ
番匠,バンショウ
女性化,ジョセイカ
経世家,ケイセイカ
営業,エイギョウ
原産地,ゲンサンチ
聖家族,セイカゾク
年男,トシオトコ
概略,ガイリャク
通牒,ツウチョウ
曲折,キョクセツ
下足番,ゲソクバン
収攬,シュウラン
取り違え,トリチガエ
破擦音,ハサツオン
舟遊び,フナアソビ
性情,セイジョウ
荘園,ショウエン
形相,ギョウソウ
初姿,ハツスガタ
カウンター,カウンター
逆上がり,サカアガリ
局番,キョクバン
休筆,キュウヒツ
虚業,キョギョウ
水しぶき,ミズシブキ
下手人,ゲシュニン
欠場,ケツジョウ
巡洋,ジュンヨウ
祝杯,シュクハイ
溶鉱炉,ヨウコウロ
注目,チュウモク
城代,ジョウダイ
中庸,チュウヨウ
一驚,イッキョウ
接着,セッチャク
中風,チュウブウ
かぶせ網,カブセアミ
控え室,ヒカエシツ
月面図,ゲツメンズ
聖職,セイショク
反共,ハンキョウ
冷凍庫,レイトウコ
紙挟み,カミバサミ
元どおり,モトドオリ
レクイエム,レクイエム
衆目,シュウモク
未婚者,ミコンシャ
隣町,トナリマチ
偏重,ヘンチョウ
舟航,シュウコウ
緑陰,リョクイン
手拍子,テビョウシ
ハイレベル,ハイレベル
やぶこうじ,ヤブコウジ
アマチュア,アマチュア
登場,トウジョウ
床畳,トコダタミ
水晶,スイショウ
大広間,オオヒロマ
謀略,ボウリャク
屋形船,ヤカタブネ
珍獣,チンジュウ
パンティー,パンティー
生あくび,ナマアクビ
瀬戸物屋,セトモノヤ
今春,コンシュン
泥まみれ,ドロマミレ
小児科,ショウニカ
将星,ショウセイ
乾留,カンリュウ
看護兵,カンゴヘイ
別状,ベツジョウ
小児科,ショウニカ
胸間,キョウカン
真実味,シンジツミ
真実味,シンジツミ
自由刑,ジユウケイ
別状,ベツジョウ
述懐,ジュッカイ
通信簿,ツウシンボ
年長,ネンチョウ
主力,シュリョク
育て親,ソダテオヤ
忠孝,チュウコウ
居候,イソウロウ
朝貢,チョウコウ
スキャナー,スキャナー
相伴,ショウバン
飽食,ホウショク
役立たず,ヤクタタズ
流水,リュウスイ
要求,ヨウキュウ
カルシウム,カルシウム
調整,チョウセイ
ほっかぶり,ホッカブリ
バス通り,バスドオリ
橋懸かり・橋掛かり,ハシガカリ
ゴムベルト,ゴムベルト
長老,チョウロウ
へのかっぱ,ヘノカッパ
荒ごなし,アラゴナシ
送り出し,オクリダシ
生得,ショウトク
荒ごなし,アラゴナシ
臆病,オクビョウ
へびいちご,ヘビイチゴ
消光,ショウコウ
論評,ロンピョウ
輪唱,リンショウ
輪唱,リンショウ
泌尿器,ヒニョウキ
賤業,センギョウ
たき落とし,タキオトシ
曲弾き,キョクビキ
町政,チョウセイ
オプション,オプション
超越,チョウエツ
係官,カカリカン
先払い,サキバライ
朝命,チョウメイ
謙遜語,ケンソンゴ
講習,コウシュウ
上船,ジョウセン
巨匠,キョショウ
交際費,コウサイヒ
七光り,ナナヒカリ
はな垂らし,ハナタラシ
財力,ザイリョク
終駅,シュウエキ
トリミング,トリミング
チフス菌,チフスキン
捜し物,サガシモノ
新注,シンチュウ
お茶くみ,オチャクミ
復讐,フクシュウ
今秋,コンシュウ
硬直,コウチョク
勘定,カンジョウ
病癖,ビョウヘキ
賃借,チンシャク
住民,ジュウミン
試写会,シシャカイ
照会,ショウカイ
正当化,セイトウカ
称揚・賞揚,ショウヨウ
遠回り,トオマワリ
子項目,ココウモク
橋懸かり,ハシガカリ
根性,コンジョウ
感興,カンキョウ
スターリン,スターリン
来学期,ライガッキ
局所,キョクショ
液状,エキジョウ
竣功,シュンコウ
天誅,テンチュウ
畳み掛け,タタミカケ
冗員・剰員,ジョウイン
ぬたうなぎ,ヌタウナギ
身長,シンチョウ
竜眼,リュウガン
ジュエリー,ジュエリー
状態,ジョウタイ
朝煙,アサケブリ
東歌,アズマウタ
長欠,チョウケツ
ジュピター,ジュピター
商号,ショウゴウ
略式,リャクシキ
ナポレオン,ナポレオン
秋曇り,アキグモリ
使い物,ツカイモノ
紺青,コンジョウ
了解,リョウカイ
鼻つまみ,ハナツマミ
腫脹,シュチョウ
重刑,ジュウケイ
小じゅうと,コジュウト
流れ弾,ナガレダマ
檀那寺,ダンナデラ
雲量,ウンリョウ
京染め,キョウゾメ
川漁・川猟,カワリョウ
ひとり決め,ヒトリギメ
正本,ショウホン
いろり端,イロリバタ
借金,シャッキン
順番,ジュンバン
前略,ゼンリャク
はめ殺し,ハメゴロシ
条件,ジョウケン
不文法,フブンホウ
順礼,ジュンレイ
染色,センショク
長火鉢,ナガヒバチ
風物詩,フウブツシ
使い水,ツカイミズ
夏祭り,ナツマツリ
やっこだこ,ヤッコダコ
弾着,ダンチャク
魚礁,ギョショウ
微粒子,ビリュウシ
線状,センジョウ
首領,シュリョウ
競争,キョウソウ
同僚,ドウリョウ
猫車,ネコグルマ
天宮,テンキュウ
かき氷,カキゴオリ
避雷針,ヒライシン
自制心,ジセイシン
膂力,リョリョク
心経,シンギョウ
スペリング,スペリング
入浴,ニュウヨク
存じ寄り,ゾンジヨリ
乗艦,ジョウカン
カーニバル,カーニバル
道順,ミチジュン
公傷,コウショウ
発祥,ハッショウ
後日譚,ゴジツタン
暗証,アンショウ
フィーバー,フィーバー
表徳,ヒョウトク
新聞紙,シンブンシ
沈着,チンチャク
金メダル,キンメダル
四等官,シトウカン
尺八,シャクハチ
数百,スウヒャク
尽力,ジンリョク
充実,ジュウジツ
おっかさん,オッカサン
象使い,ゾウツカイ
真っ裸,マッパダカ
差し油,サシアブラ
よばい星,ヨバイボシ
分流,ブンリュウ
料金,リョウキン
さらし首,サラシクビ
返り討ち,カエリウチ
秀才,シュウサイ
休息,キュウソク
ピクニック,ピクニック
栄養素,エイヨウソ
不等式,フトウシキ
公務員,コウムイン
行き倒れ,イキダオレ
物覚え,モノオボエ
急所,キュウショ
雪うさぎ,ユキウサギ
菜食,サイショク
ニュートン,ニュートン
ウエスタン,ウエスタン
計上,ケイジョウ
上告,ジョウコク
暇つぶし,ヒマツブシ
取って置き,トッテオキ
かぶとがに,カブトガニ
一場,イチジョウ
習得,シュウトク
憂色,ユウショク
終生,シュウセイ
共訳,キョウヤク
ゴーカート,ゴーカート
垂直,スイチョク
後払い,アトバライ
カンパニー,カンパニー
明太子,メンタイコ
お国入り,オクニイリ
取って置き,トッテオキ
北上,ホクジョウ
リンパ液,リンパエキ
申し越し,モウシコシ
序曲,ジョキョク
力業,チカラワザ
後ろ足,ウシロアシ
敵役,カタキヤク
のど自慢,ノドジマン
二糖類,ニトウルイ
近況,キンキョウ
成虫,セイチュウ
買い春,カイシュン
将官,ショウカン
内渡し,ウチワタシ
サーフィン,サーフィン
逆心,ギャクシン
帽章,ボウショウ
トロピカル,トロピカル
擬人法,ギジンホウ
勝率,ショウリツ
空涙,ソラナミダ
血球,ケッキュウ
順行,ジュンコウ
自動車,ジドウシャ
脚光,キャッコウ
少年,ショウネン
秋津島,アキツシマ
砂糖きび,サトウキビ
直営,チョクエイ
滑翔,カッショウ
洗いたて,アライタテ
空模様,ソラモヨウ
謡曲,ヨウキョク
運び足,ハコビアシ
同調,ドウチョウ
横領,オウリョウ
犠牲者,ギセイシャ
丸覚え,マルオボエ
メモ帳,メモチョウ
両翼,リョウヨク
読み下し,ヨミクダシ
先だって,センダッテ
八九日,ハックニチ
情報,ジョウホウ
健脚,ケンキャク
招来,ショウライ
ひょっとこ,ヒョットコ
給金,キュウキン
一所,ヒトトコロ
しょっつる,ショッツル
照れ笑い,テレワライ
適業,テキギョウ
不燃性,フネンセイ
後頭部,コウトウブ
コメディー,コメディー
思いやり,オモイヤリ
アナリスト,アナリスト
直配,チョクハイ
共生,キョウセイ
ダイエット,ダイエット
聞き違え,キキチガエ
日本米,ニホンマイ
襲用,シュウヨウ
段ボール,ダンボール
レスキュー,レスキュー
翹望,ギョウボウ
車えび,クルマエビ
石上,セキジョウ
新世界,シンセカイ
スーベニア,スーベニア
節回し,フシマワシ
欲求,ヨッキュウ
情緒,ジョウショ
脳死体,ノウシタイ
明けがらす,アケガラス
主将,シュショウ
駿足,シュンソク
生理痛,セイリツウ
調査部,チョウサブ
相撲取り,スモウトリ
楽曲,ガッキョク
論理学,ロンリガク
長寿,チョウジュ
病菌,ビョウキン
超脱,チョウダツ
忘却,ボウキャク
役職,ヤクショク
オードブル,オードブル
家構え,イエガマエ
氷雪,ヒョウセツ
内証,ナイショウ
目玉焼き,メダマヤキ
四拍子,シビョウシ
強剛,キョウゴウ
不経済,フケイザイ
拳闘家,ケントウカ
熱帯夜,ネッタイヤ
拳闘家,ケントウカ
終戦,シュウセン
熱帯夜,ネッタイヤ
陽極,ヨウキョク
珠玉,シュギョク
優男,ヤサオトコ
ゲリラ戦,ゲリラセン
随順,ズイジュン
終日,シュウジツ
亜寒帯,アカンタイ
学校医,ガッコウイ
改鋳,カイチュウ
政局,セイキョク
親掛かり,オヤガカリ
しゃちほこ,シャチホコ
嬌声,キョウセイ
カメレオン,カメレオン
別称,ベッショウ
享楽,キョウラク
道路網,ドウロモウ
補給路,ホキュウロ
昼光,チュウコウ
末梢,マッショウ
怨色,エンショク
アセチレン,アセチレン
渡し舟,ワタシブネ
勤め先,ツトメサキ
神職,シンショク
三つぞろい,ミツゾロイ
観客,カンキャク
発火点,ハッカテン
賞翫・賞玩,ショウガン
もみじ狩り,モミジガリ
袋物,フクロモノ
学級,ガッキュウ
競走,キョウソウ
競漕,キョウソウ
ありったけ,アリッタケ
グルコース,グルコース
アルコール,アルコール
寒稽古,カンゲイコ
もみじあえ,モミジアエ
リンパ腺,リンパセン
豆だぬき,マメダヌキ
忍び足,シノビアシ
ＩＴ,アイティー
綱渡り,ツナワタリ
カンガルー,カンガルー
険峻,ケンシュン
真情,シンジョウ
諒闇,リョウアン
大向こう,オオムコウ
腹積もり,ハラヅモリ
箱まくら,ハコマクラ
後日談,ゴジツダン
絶勝,ゼッショウ
腕試し,ウデダメシ
海つばめ,ウミツバメ
水膨れ,ミズブクレ
宿敵,シュクテキ
ハンチング,ハンチング
早生まれ,ハヤウマレ
お冠,オカンムリ
岩登り,イワノボリ
全方位,ゼンホウイ
船大工,フナダイク
代理店,ダイリテン
例証,レイショウ
命中,メイチュウ
帳消し,チョウケシ
万が一,マンガイチ
優駿,ユウシュン
知性体,チセイタイ
全力,ゼンリョク
秋あかね,アキアカネ
沈み彫り,シズミボリ
御来光,ゴライコウ
クレンザー,クレンザー
氷原,ヒョウゲン
口承,コウショウ
大名,ダイミョウ
将帥,ショウスイ
ぼたん雪,ボタンユキ
下ろしたて,オロシタテ
入団,ニュウダン
解毒剤,ゲドクザイ
的外れ,マトハズレ
雨男,アメオトコ
連尺,レンジャク
多血質,タケツシツ
正比例,セイヒレイ
賞玩,ショウガン
ボイコット,ボイコット
温情,オンジョウ
三色,サンショク
中米,チュウベイ
粛清,シュクセイ
はめ殺し,ハメゴロシ
終身,シュウシン
加盟国,カメイコク
会衆,カイシュウ
算術,サンジュツ
原料,ゲンリョウ
道庁,ドウチョウ
包帯地,ホウタイジ
神橋,シンキョウ
重層,ジュウソウ
漁業,ギョギョウ
無節操,ムセッソウ
縦横,ジュウオウ
運び出し,ハコビダシ
門標,モンピョウ
二百,フタヒャク
劇評,ゲキヒョウ
マグネット,マグネット
ギャラリー,ギャラリー
ホームラン,ホームラン
二等分,ニトウブン
自然人,シゼンジン
崩し書き,クズシガキ
概念図,ガイネンズ
予告編,ヨコクヘン
朝まだき,アサマダキ
おばんざい,オバンザイ
翻訳家,ホンヤクカ
特級,トッキュウ
多年草,タネンソウ
運休,ウンキュウ
流行,リュウコウ
前世紀,ゼンセイキ
軍用機,グンヨウキ
文弱,ブンジャク
四天王,シテンノウ
事業家,ジギョウカ
地方向け,チホウムケ
償還,ショウカン
競漕,キョウソウ
汗知らず,アセシラズ
反比例,ハンピレイ
修業,シュギョウ
本朝,ホンチョウ
泥仕合,ドロジアイ
金将,キンショウ
鼻眼鏡,ハナメガネ
受け身文,ウケミブン
推奨,スイショウ
軍縮,グンシュク
縮れ髪,チヂレガミ
真実味,シンジツミ
書き損じ,カキソンジ
被爆者,ヒバクシャ
朝鮮,チョウセン
理屈抜き,リクツヌキ
きつね色,キツネイロ
嬰記号,エイキゴウ
締めくくり,シメククリ
小売店,コウリテン
食べ歩き,タベアルキ
果物屋,クダモノヤ
多糖類,タトウルイ
編集,ヘンシュウ
格闘技,カクトウギ
リポーター,リポーター
顕教,ケンキョウ
培養基,バイヨウキ
ダンガリー,ダンガリー
髪洗い,カミアライ
評論,ヒョウロン
景勝,ケイショウ
スターター,スターター
稠密,チュウミツ
出頭,シュットウ
脱臭,ダッシュウ
ギャラリー,ギャラリー
上っ面,ウワッツラ
アイライン,アイライン
三十,サンジュウ
防臭,ボウシュウ
明朝,ミンチョウ
照合,ショウゴウ
宣教,センキョウ
重版,ジュウハン
嫁ぎ先,トツギサキ
新着,シンチャク
運動家,ウンドウカ
ミレニアム,ミレニアム
バースデー,バースデー
当て外れ,アテハズレ
リフォーム,リフォーム
最右翼,サイウヨク
小商い,コアキナイ
兵略,ヘイリャク
情実,ジョウジツ
取り返し,トリカエシ
助産婦,ジョサンプ
墳丘,フンキュウ
欠食,ケッショク
商館,ショウカン
前下がり,マエサガリ
虫下し,ムシクダシ
噴火口,フンカコウ
皿洗い,サラアライ
ながら族,ナガラゾク
曲筆,キョクヒツ
押さえ込み,オサエコミ
国作り,クニヅクリ
口当たり,クチアタリ
順接,ジュンセツ
ゴムテープ,ゴムテープ
意気地なし,イクジナシ
引き戻し,ヒキモドシ
おしゃぶり,オシャブリ
文脈,ブンミャク
菊花切り,キッカギリ
遅場米,オソバマイ
私法人,シホウジン
小農,ショウノウ
相乗,ソウジョウ
病癖,ビョウヘキ
弓形,キュウケイ
首級,シュキュウ
休日,キュウジツ
不整頓,フセイトン
録音機,ロクオンキ
山歩き,ヤマアルキ
人間味,ニンゲンミ
読誦,ドクショウ
最終,サイシュウ
人国記,ジンコッキ
ぬか袋,ヌカブクロ
閑寂,カンジャク
引力,インリョク
シーサイド,シーサイド
四つ手網,ヨツデアミ
供託,キョウタク
愛好家,アイコウカ
平家がに,ヘイケガニ
下ろし金,オロシガネ
安らかさ,ヤスラカサ
下馬評,ゲバヒョウ
分掌,ブンショウ
材料,ザイリョウ
宣教,センキョウ
生き仏,イキボトケ
門標,モンピョウ
袋とじ,フクロトジ
押し相撲,オシズモウ
御挨拶,ゴアイサツ
参加者,サンカシャ
皮衣,カワゴロモ
扇風機,センプウキ
留学,リュウガク
水飢饉,ミズキキン
食いはぐれ,クイハグレ
海開き,ウミビラキ
百薬,ヒャクヤク
きたまくら,キタマクラ
現収,ゲンシュウ
液晶,エキショウ
複素数,フクソスウ
来局,ライキョク
たなごころ,タナゴコロ
委員会,イインカイ
破天荒,ハテンコウ
ドラム缶,ドラムカン
歌ガルタ,ウタガルタ
つまはじき,ツマハジキ
松並木,マツナミキ
躍り食い,オドリグイ
門違い,カドチガイ
映画館,エイガカン
重刷,ジュウサツ
ミステリー,ミステリー
菜種梅雨,ナタネヅユ
割烹着,カッポウギ
西欧化,セイオウカ
殴り込み,ナグリコミ
純血,ジュンケツ
社稷,シャショク
色情,シキジョウ
英語学,エイゴガク
プロポーズ,プロポーズ
報償,ホウショウ
むらすずめ,ムラスズメ
日直,ニッチョク
三脚,サンキャク
スニーカー,スニーカー
博多織,ハカタオリ
話し振り,ハナシブリ
やじろべえ,ヤジロベエ
浸入,シンニュウ
浸入,シンニュウ
握り飯,ニギリメシ
左横,ヒダリヨコ
ビュッフェ,ビュッフェ
懺悔録,ザンゲロク
混ぜ御飯,マゼゴハン
二等車,ニトウシャ
人脈,ジンミャク
上書,ジョウショ
少考,ショウコウ
美術家,ビジュツカ
暁天,ギョウテン
第五列,ダイゴレツ
仮名交じり,カナマジリ
職分,ショクブン
職分,ショクブン
し損ない,シソコナイ
八つ頭,ヤツガシラ
挟撃,キョウゲキ
面倒見,メンドウミ
猿回し,サルマワシ
危機管理,キキカンリ
漁猟,ギョリョウ
谷おろし,タニオロシ
官爵,カンシャク
向こう付け,ムコウヅケ
観潮,カンチョウ
ペガサス座,ペガサスザ
滞京,タイキョウ
出向,シュッコウ
風教,フウキョウ
低級,テイキュウ
漁場,ギョジョウ
染料,センリョウ
純毛,ジュンモウ
初潮,ショチョウ
大日本,オオヤマト
ヘクタール,ヘクタール
殖産,ショクサン
巡覧,ジュンラン
ハーモニー,ハーモニー
上宿,ジョウヤド
詳報,ショウホウ
横丁,ヨコチョウ
クリスマス,クリスマス
隷従,レイジュウ
洋弓,ヨウキュウ
輩出,ハイシュツ
せみ鯨,セミクジラ
百年,ヒャクネン
悪性,アクショウ
脳病,ノウビョウ
電気器具,デンキキグ
群小,グンショウ
効力,コウリョク
展示車,テンジシャ
登り窯,ノボリガマ
引き返し,ヒキカエシ
左見右見,トミコウミ
届け済み,トドケズミ
合い印,アイジルシ
みじん切り,ミジンギリ
一もうけ,ヒトモウケ
円周,エンシュウ
赤ゲット,アカゲット
砂時計,スナドケイ
アマルガム,アマルガム
砂袋,スナブクロ
編集,ヘンシュウ
僚艦,リョウカン
子供向き,コドモムキ
虫がれい,ムシガレイ
土手っ腹,ドテッパラ
スラム街,スラムガイ
二院制,ニインセイ
草双紙,クサゾウシ
月見草,ツキミソウ
速球,ソッキュウ
クロッキー,クロッキー
半殺し,ハンゴロシ
増収,ゾウシュウ
突き当たり,ツキアタリ
恐慌,キョウコウ
戦傷,センショウ
裁ち上がり,タチアガリ
滞留,タイリュウ
幽寂,ユウジャク
文法史,ブンポウシ
終末,シュウマツ
嬌名,キョウメイ
協会,キョウカイ
箱錠,ハコジョウ
休止符,キュウシフ
応急,オウキュウ
ボウリング,ボウリング
言い漏らし,イイモラシ
乱れ箱,ミダレバコ
体付き,カラダツキ
数十,スウジュウ
全乳,ゼンニュウ
山頂,サンチョウ
前兆・前徴,ゼンチョウ
指導者,シドウシャ
市教委,シキョウイ
研磨剤,ケンマザイ
コルネット,コルネット
引き戻し,ヒキモドシ
乱行,ランギョウ
小節,ショウセツ
日本刀,ニホントウ
後ろ影,ウシロカゲ
覚え書き,オボエガキ
気合い負け,キアイマケ
えのきだけ,エノキダケ
漂泊,ヒョウハク
清涼,セイリョウ
活発化,カッパツカ
ジャンパー,ジャンパー
純愛,ジュンアイ
チアガール,チアガール
学究,ガッキュウ
男子校,ダンシコウ
額際,ヒタイギワ
贈り物,オクリモノ
おひな様,オヒナサマ
持ち合わせ,モチアワセ
衝動,ショウドウ
竣工・竣功,シュンコウ
無気力,ムキリョク
ストーカー,ストーカー
来場,ライジョウ
獄囚,ゴクシュウ
何曜日,ナニヨウビ
なつめやし,ナツメヤシ
情交,ジョウコウ
小料理,コリョウリ
省線,ショウセン
大自然,ダイシゼン
慣習,カンシュウ
短期間,タンキカン
夜働き,ヨバタラキ
横っ腹,ヨコッパラ
竜骨,リュウコツ
広小路,ヒロコウジ
比叡おろし,ヒエオロシ
旬間,ジュンカン
和装本,ワソウボン
落とし物,オトシモノ
万障,バンショウ
新紀元,シンキゲン
一元化,イチゲンカ
名状,メイジョウ
取り合わせ,トリアワセ
一戸建て,イッコダテ
ファスナー,ファスナー
キャディー,キャディー
ワンタッチ,ワンタッチ
あぶり物,アブリモノ
一級,イッキュウ
向こうずね,ムコウズネ
光り物,ヒカリモノ
警乗,ケイジョウ
行政,ギョウセイ
飲み薬,ノミグスリ
副助詞,フクジョシ
行きがかり,イキガカリ
手作業,テサギョウ
鯨ざし,クジラザシ
エスニック,エスニック
穀粒,コクリュウ
メゾネット,メゾネット
学習,ガクシュウ
雲隠れ,クモガクレ
正賞,セイショウ
着工,チャッコウ
従属,ジュウゾク
序数詞,ジョスウシ
政治犯,セイジハン
醸造,ジョウゾウ
テロリスト,テロリスト
算出,サンシュツ
無理無体,ムリムタイ
ユートピア,ユートピア
求婚,キュウコン
トレーナー,トレーナー
荒法師,アラホウシ
天袋,テンブクロ
小役人,コヤクニン
石畳,イシダタミ
来客,ライキャク
はやり歌,ハヤリウタ
浸食,シンショク
取りざかな,トリザカナ
検証,ケンショウ
ＰＲ,ピーアール
調理場,チョウリバ
着電,チャクデン
頂角,チョウカク
思い妻,オモイヅマ
鬱病,ウツビョウ
物象,ブッショウ
変記号,ヘンキゴウ
書誌学,ショシガク
ミニチュア,ミニチュア
上層,ジョウソウ
青い鳥,アオイトリ
雇い人,ヤトイニン
丸暗記,マルアンキ
柔道,ジュウドウ
応召,オウショウ
忠節,チュウセツ
青緑,アオミドリ
総当たり,ソウアタリ
四つ目垣,ヨツメガキ
起爆剤,キバクザイ
勇み肌,イサミハダ
宮刑,キュウケイ
昆布巻き,コンブマキ
隊商,タイショウ
それっきり,ソレッキリ
若齢・弱齢,ジャクレイ
ちょい借り,チョイガリ
両刀,リョウトウ
純分,ジュンブン
農協,ノウキョウ
かぶり付き,カブリツキ
令嬢,レイジョウ
破裂音,ハレツオン
イースター,イースター
色男,イロオトコ
ちんどん屋,チンドンヤ
勧奨,カンショウ
しめやかさ,シメヤカサ
暴評,ボウヒョウ
恩寵,オンチョウ
配色,ハイショク
チュニック,チュニック
エメラルド,エメラルド
尾長どり,オナガドリ
病室,ビョウシツ
去就,キョシュウ
癇癪,カンシャク
着弾,チャクダン
競走,キョウソウ
旧宅,キュウタク
一百,イッピャク
旧株,キュウカブ
先細り,サキボソリ
上り坂,ノボリザカ
休戦,キュウセン
草木染め,クサキゾメ
長者,チョウジャ
鉢合わせ,ハチアワセ
イヤホーン,イヤホーン
日本地図,ニホンチズ
浄書,ジョウショ
トリミング,トリミング
指定券,シテイケン
凝血,ギョウケツ
賞品,ショウヒン
春雪,シュンセツ
荒物屋,アラモノヤ
オリゴ糖,オリゴトウ
客足,キャクアシ
雪囲い,ユキガコイ
物分かり,モノワカリ
未確認,ミカクニン
チノクロス,チノクロス
両替,リョウガエ
置き手紙,オキテガミ
現場,ゲンジョウ
たちあおい,タチアオイ
環境,カンキョウ
純系,ジュンケイ
ストライプ,ストライプ
薄情,ハクジョウ
円柱,エンチュウ
キロヘルツ,キロヘルツ
仏舎利,ブッシャリ
投げキッス,ナゲキッス
当局,トウキョク
つづら折り,ツヅラオリ
やっこさん,ヤッコサン
節回し,フシマワシ
勝ち残り,カチノコリ
発情,ハツジョウ
囚虜,シュウリョ
甘露酒,カンロシュ
経済部,ケイザイブ
搾乳,サクニュウ
レシーバー,レシーバー
不透明,フトウメイ
塩加減,シオカゲン
極言,キョクゲン
すそ回し,スソマワシ
技術家,ギジュツカ
文使い,フミヅカイ
マシンガン,マシンガン
役所,ヤクドコロ
縦隊,ジュウタイ
加工品,カコウヒン
追い落とし,オイオトシ
人殺し,ヒトゴロシ
三杯酢,サンバイズ
うつけ者,ウツケモノ
大乗,ダイジョウ
傷薬,キズグスリ
かっぱらい,カッパライ
鉄条,テツジョウ
片田舎,カタイナカ
供え物,ソナエモノ
刃傷,ニンジョウ
飾り付け,カザリツケ
どざえもん,ドザエモン
楊柳,ヨウリュウ
探求,タンキュウ
教団,キョウダン
かみ合わせ,カミアワセ
編修,ヘンシュウ
街上,ガイジョウ
数え歌,カゾエウタ
ランドセル,ランドセル
須弥壇,シュミダン
光り物,ヒカリモノ
コンタクト,コンタクト
クーデター,クーデター
恐慌,キョウコウ
車止め,クルマドメ
赤ら顔,アカラガオ
火山学,カザンガク
授業,ジュギョウ
男泣き,オトコナキ
雪月花,セツゲッカ
敗局,ハイキョク
読みごたえ,ヨミゴタエ
候鳥,コウチョウ
ドッキング,ドッキング
竣成,シュンセイ
艦長,カンチョウ
マヨネーズ,マヨネーズ
社中,シャチュウ
自衛隊,ジエイタイ
墨汁,ボクジュウ
地方自治,チホウジチ
祝日,シュクジツ
若返り,ワカガエリ
突然死,トツゼンシ
人事院,ジンジイン
お待ちかね,オマチカネ
何事か,ナニゴトカ
油いり,アブライリ
急迫,キュウハク
落花生,ラッカセイ
ベスト判,ベストバン
早生まれ,ハヤウマレ
のみの市,ノミノイチ
懲罰,チョウバツ
山ごもり,ヤマゴモリ
食偏,ショクヘン
成れの果て,ナレノハテ
異教徒,イキョウト
教書,キョウショ
逆落とし,サカオトシ
当流,トウリュウ
客席,キャクセキ
流し読み,ナガシヨミ
ＨＢ,エイチビー
良計,リョウケイ
食塩,ショクエン
公衆,コウシュウ
風潮,フウチョウ
筆力,ヒツリョク
実測図,ジッソクズ
川開き,カワビラキ
虐待,ギャクタイ
結晶,ケッショウ
わらじ銭,ワラジセン
結局,ケッキョク
寂滅,ジャクメツ
女生徒,ジョセイト
大男,オオオトコ
給水,キュウスイ
連休,レンキュウ
おしゃべり,オシャベリ
背格好,セカッコウ
上善,ジョウゼン
性状,セイジョウ
植樹,ショクジュ
女文字,オンナモジ
